#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2021,8,14,13,40,307,3.9,4.9,1.27,14.81,7.91,208,1018.4,20,20.8,18.4,99,99
2021,8,14,13,50,311,3.8,4.8,99,99,99,999,1018.3,20,20.8,18.4,99,99
2021,8,14,14,0,293,4.3,5.4,99,99,99,999,1017.9,19.9,20.8,18.3,99,99
2021,8,14,14,10,288,5,6.1,99,99,99,999,1017.9,19.9,20.8,18.2,99,99
2021,8,14,14,20,306,4.4,5.8,99,99,99,999,1018.5,19.8,20.8,18.1,99,99
2021,8,14,14,30,315,4,5,99,99,99,999,1018.6,19.8,20.8,18,99,99
2021,8,14,14,40,310,3.7,4.6,1.1,13.79,7.23,189,1018.5,19.8,20.9,17.9,99,99
2021,8,14,14,50,305,3.4,4.2,99,99,99,999,1018.4,19.9,20.9,18,99,99
2021,8,14,15,0,311,3.5,4.6,99,99,99,999,1018.4,19.9,20.9,17.9,99,99
2021,8,14,15,10,309,3.7,4.5,99,99,99,999,1018.3,20,20.9,18,99,99
2021,8,14,15,20,304,3.7,4.8,99,99,99,999,1018.3,20,20.9,18,99,99
2021,8,14,15,30,299,3.7,4.5,99,99,99,999,1018.1,19.9,20.9,17.8,99,99
2021,8,14,15,40,297,3.7,4.9,1.16,13.79,7.53,213,1018,20,20.9,17.9,99,99
2021,8,14,15,50,291,4.3,5.2,99,99,99,999,1018.1,19.9,20.9,17.8,99,99
2021,8,14,16,0,291,4.5,5.7,99,99,99,999,1018,19.8,20.9,17.8,99,99
2021,8,14,16,10,302,4.4,5.7,99,99,99,999,1018.4,19.8,20.9,17.8,99,99
2021,8,14,16,20,311,3.7,4.6,99,99,99,999,1018.6,19.8,20.9,17.7,99,99
2021,8,14,16,30,313,3.6,4.8,99,99,99,999,1018.6,19.8,20.9,17.6,99,99
2021,8,14,16,40,320,3.5,4.5,1.06,14.81,7.37,200,1018.9,19.9,21,17.7,99,99
2021,8,14,16,50,327,3.2,4.3,99,99,99,999,1018.7,19.9,21,17.6,99,99
2021,8,14,17,0,304,3.9,5.2,99,99,99,999,1018.2,19.9,21,17.6,99,99
2021,8,14,17,10,294,4,5.1,99,99,99,999,1018.3,19.9,21,17.7,99,99
2021,8,14,17,20,290,4.2,5.3,99,99,99,999,1018.2,19.9,21,17.7,99,99
2021,8,14,17,30,289,4.7,6.1,99,99,99,999,1018.1,19.9,21,17.8,99,99
2021,8,14,17,40,286,5.3,6.4,1.16,13.79,7.56,209,1018,19.9,21,17.7,99,99
2021,8,14,17,50,292,5.5,6.6,99,99,99,999,1018.1,20,21,17.9,99,99
2021,8,14,18,0,288,5.5,6.6,99,99,99,999,1017.9,19.9,21,17.8,99,99
2021,8,14,18,10,287,5.8,7.4,99,99,99,999,1017.9,20,21,17.9,99,99
2021,8,14,18,20,295,5.9,7.1,99,99,99,999,1018.2,20,21.1,18,99,99
2021,8,14,18,30,302,5.3,6.3,99,99,99,999,1018.1,19.9,21.1,18,99,99
2021,8,14,18,40,303,5.2,6.6,1.04,13.79,6.84,212,1018.3,19.9,21.1,17.9,99,99
2021,8,14,18,50,314,4.5,5.9,99,99,99,999,1018.3,19.9,999,17.9,99,99
2021,8,14,19,0,305,4.8,6,99,99,99,999,1018.2,19.9,21.1,17.8,99,99
2021,8,14,19,10,306,4.8,6,99,99,99,999,1018.2,19.8,21.1,17.6,99,99
2021,8,14,19,20,312,4.6,5.8,99,99,99,999,1018.3,19.8,21.1,17.5,99,99
2021,8,14,19,30,310,4.6,5.8,99,99,99,999,1018.2,19.8,21.1,17.5,99,99
2021,8,14,19,40,309,4.4,5.5,1.2,14.81,7.58,201,1018,19.9,21.2,17.4,99,99
2021,8,14,19,50,304,4.6,5.6,99,99,99,999,1017.9,19.9,21.2,17.4,99,99
2021,8,14,20,0,303,5.2,6.2,99,99,99,999,1017.8,19.9,21.2,17.4,99,99
2021,8,14,20,10,298,5.4,6.6,99,99,99,999,1017.8,19.9,21.3,17.4,99,99
2021,8,14,20,20,295,5.7,7.3,99,99,99,999,1017.5,19.9,21.3,17.5,99,99
2021,8,14,20,30,292,6.2,7.7,99,99,99,999,1017.4,19.8,21.3,17.4,99,99
2021,8,14,20,40,294,6.1,7.5,1.07,14.81,6.47,201,1017.5,19.8,21.3,17.3,99,99
2021,8,14,20,50,300,5.6,6.8,99,99,99,999,1017.5,19.8,21.3,17.4,99,99
2021,8,14,21,0,300,5.6,7.2,99,99,99,999,1017.5,19.8,21.3,17.4,99,99
2021,8,14,21,10,305,6.1,7.4,99,99,99,999,1017.3,19.7,21.3,17.2,99,99
2021,8,14,21,20,300,5.9,7.6,99,99,99,999,1017.3,19.9,21.3,17.5,99,99
2021,8,14,21,30,297,6.1,7.5,99,99,99,999,1017.1,19.9,21.3,17.4,99,99
2021,8,14,21,40,295,6.6,7.9,1.14,13.79,6.31,241,1017,19.8,21.4,17.2,99,99
2021,8,14,21,50,292,6.7,7.7,99,99,99,999,1016.9,19.8,21.4,17.3,99,99
2021,8,14,22,0,288,6.8,8.1,99,99,99,999,1016.8,19.7,21.4,17.2,99,99
2021,8,14,22,10,287,7.1,8.6,99,99,99,999,1016.6,19.7,21.4,17.2,99,99
2021,8,14,22,20,290,7.8,9.7,99,99,99,999,1016.2,19.6,21.4,17.1,99,99
2021,8,14,22,30,286,8.2,9.7,99,99,99,999,1016.1,19.7,21.4,17.3,99,99
2021,8,14,22,40,284,8.7,10.4,1.23,13.79,6.34,218,1015.9,19.7,21.4,17.3,99,99
2021,8,14,22,50,283,9.4,11.3,99,99,99,999,1015.6,19.7,21.4,17.3,99,99
2021,8,14,23,0,281,9,10.8,99,99,99,999,1015.6,19.7,21.4,17.4,99,99
2021,8,14,23,10,285,8.9,10.6,99,99,99,999,1015.5,19.7,21.3,17.4,99,99
2021,8,14,23,20,281,8.9,10.7,99,99,99,999,1015.5,19.7,21.3,17.2,99,99
2021,8,14,23,30,279,8.9,10.7,99,99,99,999,1015.4,19.7,21.2,17.2,99,99
2021,8,14,23,40,285,9,10.8,1.21,13.79,5.16,224,1015.3,19.7,21.2,17.1,99,99
2021,8,14,23,50,287,9,10.8,99,99,99,999,1015.3,19.6,21.2,17,99,99
2021,8,15,0,0,288,8.9,10.7,99,99,99,999,1015.4,19.6,21.1,16.9,99,99
2021,8,15,0,10,291,8.6,10.7,99,99,99,999,1015.4,19.6,21.1,17,99,99
2021,8,15,0,20,289,8.8,10.4,99,99,99,999,1015.2,19.5,21.1,16.9,99,99
2021,8,15,0,30,293,8.7,10.7,99,99,99,999,1015.3,19.5,21.1,17,99,99
2021,8,15,0,40,299,7.8,10.5,1.39,13.79,5.36,227,1015.7,19.4,21.1,16.9,99,99
2021,8,15,0,50,304,7.3,9.2,99,99,99,999,1015.7,19.4,21.1,17,99,99
2021,8,15,1,0,299,7.5,9.4,99,99,99,999,1015.8,19.3,21.1,16.9,99,99
2021,8,15,1,10,299,7.1,8.7,99,99,99,999,1015.6,19.3,21.1,17,99,99
2021,8,15,1,20,297,7.4,8.8,99,99,99,999,1015.5,19.3,21.1,16.9,99,99
2021,8,15,1,30,297,7.1,8.4,99,99,99,999,1015.5,19.2,21,16.8,99,99
2021,8,15,1,40,297,7.3,8.8,1.51,13.79,5.62,218,1015.4,19.3,21,17,99,99
2021,8,15,1,50,295,7.3,8.8,99,99,99,999,1015.4,19.2,21,17,99,99
2021,8,15,2,0,295,7.1,8.7,99,99,99,999,1015.3,19.3,21,17.1,99,99
2021,8,15,2,10,292,7.5,8.8,99,99,99,999,1015.6,19.2,20.9,17,99,99
2021,8,15,2,20,292,7.2,8.6,99,99,99,999,1015.5,19.2,20.9,17.1,99,99
2021,8,15,2,30,292,7.9,9.7,99,99,99,999,1015.5,19.3,20.8,17.2,99,99
2021,8,15,2,40,292,8,9.8,1.41,13.79,5.16,218,1015.6,19.2,20.8,17.2,99,99
2021,8,15,2,50,297,7.9,9.7,99,99,99,999,1015.7,19.3,20.8,17.3,99,99
2021,8,15,3,0,295,8.3,9.8,99,99,99,999,1015.7,19.3,20.7,17.3,99,99
2021,8,15,3,10,296,8.3,10.1,99,99,99,999,1015.6,19.3,20.7,17.3,99,99
2021,8,15,3,20,299,7.9,9.5,99,99,99,999,1015.6,19.3,20.7,17.3,99,99
2021,8,15,3,30,301,7.7,9.2,99,99,99,999,1015.7,19.3,20.7,17.2,99,99
2021,8,15,3,40,300,7.1,8.4,1.32,14.81,5.22,255,1015.9,19.3,20.8,17.2,99,99
2021,8,15,3,50,303,6.7,7.8,99,99,99,999,1016.2,19.3,20.8,17.2,99,99
2021,8,15,4,0,304,6.3,7.7,99,99,99,999,1016.2,19.3,20.8,17.2,99,99
2021,8,15,4,10,306,6.7,7.7,99,99,99,999,1016.3,19.3,20.8,17.1,99,99
2021,8,15,4,20,303,5.9,7.3,99,99,99,999,1016.5,19.4,20.8,17.3,99,99
2021,8,15,4,30,307,6,7.5,99,99,99,999,1016.6,19.4,20.8,17.3,99,99
2021,8,15,4,40,309,5.9,7.2,1.38,14.81,5.39,219,1016.8,19.4,20.8,17.3,99,99
2021,8,15,4,50,308,5.7,6.9,99,99,99,999,1016.8,19.4,20.8,17.4,99,99
2021,8,15,5,0,306,5.3,6.6,99,99,99,999,1016.9,19.3,20.7,17.2,99,99
2021,8,15,5,10,314,4.7,5.8,99,99,99,999,1016.9,19.4,20.8,17.3,99,99
2021,8,15,5,20,308,4.4,5.4,99,99,99,999,1016.9,19.3,20.8,17.2,99,99
2021,8,15,5,30,304,4.2,5.3,99,99,99,999,1016.7,19.3,20.9,17.1,99,99
2021,8,15,5,40,298,4.1,5.2,1.39,13.79,5.87,211,1016.6,19.4,20.9,17.3,99,99
2021,8,15,5,50,297,4.2,5.3,99,99,99,999,1016.6,19.4,21,17.3,99,99
2021,8,15,6,0,301,4.2,5.5,99,99,99,999,1016.6,19.4,21,17.3,99,99
2021,8,15,6,10,302,4.2,5.2,99,99,99,999,1016.4,19.3,21.1,17.2,99,99
2021,8,15,6,20,304,4.2,5.2,99,99,99,999,1016.4,19.4,21.1,17.3,99,99
2021,8,15,6,30,301,4.1,4.9,99,99,99,999,1016.2,19.5,21.2,17.4,99,99
2021,8,15,6,40,294,4.2,5.1,1.23,13.79,5.74,225,1016.1,19.4,21.2,17.3,99,99
2021,8,15,6,50,296,4.4,5.4,99,99,99,999,1016.1,19.4,21.2,17.4,99,99
2021,8,15,7,0,290,4.3,5.2,99,99,99,999,1016.2,19.5,21.2,17.5,99,99
2021,8,15,7,10,292,4.4,5.4,99,99,99,999,1016.1,19.4,21.1,17.4,99,99
2021,8,15,7,20,291,4.4,5.4,99,99,99,999,1016,19.5,21.2,17.5,99,99
2021,8,15,7,30,293,4.7,5.6,99,99,99,999,1015.9,19.5,21.2,17.5,99,99
2021,8,15,7,40,297,4.4,5.6,1.2,13.79,5.72,231,1015.9,19.5,21.3,17.5,99,99
2021,8,15,7,50,291,4.6,5.6,99,99,99,999,1015.7,19.5,21.3,17.6,99,99
2021,8,15,8,0,295,4.4,5.6,99,99,99,999,1015.5,19.5,21.3,17.6,99,99
2021,8,15,8,10,290,4.8,5.6,99,99,99,999,1015.5,19.5,21.3,17.7,99,99
2021,8,15,8,20,290,4.6,5.8,99,99,99,999,1015.3,19.4,21.2,17.6,99,99
2021,8,15,8,30,290,4.7,5.7,99,99,99,999,1015.3,19.4,21.2,17.6,99,99
2021,8,15,8,40,293,4.5,5.5,1.14,13.79,5.77,198,1015.3,19.4,21.2,17.6,99,99
2021,8,15,8,50,298,3.9,4.8,99,99,99,999,1015.4,19.4,21.2,17.6,99,99
2021,8,15,9,0,301,3.9,4.9,99,99,99,999,1015.2,19.3,21.1,17.5,99,99
2021,8,15,9,10,300,4.1,5.3,99,99,99,999,1015.1,19.3,21.1,17.5,99,99
2021,8,15,9,20,300,4.4,5.5,99,99,99,999,1014.8,19.3,21.2,17.4,99,99
2021,8,15,9,30,300,4.7,5.7,99,99,99,999,1014.8,19.3,21.1,17.4,99,99
2021,8,15,9,40,306,4.7,5.9,1.42,12.9,6.53,207,1014.9,19.3,21.1,17.4,99,99
2021,8,15,9,50,308,5.1,6.1,99,99,99,999,1014.8,19.3,21.1,17.5,99,99
2021,8,15,10,0,306,5.1,6.6,99,99,99,999,1015,19.3,21.1,17.4,99,99
2021,8,15,10,10,307,4.8,6,99,99,99,999,1014.9,19.2,21.1,17.3,99,99
2021,8,15,10,20,299,4.6,5.7,99,99,99,999,1014.7,19.2,21.1,17.3,99,99
2021,8,15,10,30,296,4.6,5.6,99,99,99,999,1014.6,19.2,21.1,17.3,99,99
2021,8,15,10,40,295,4.5,5.5,1.35,12.9,6.74,188,1014.5,19.2,21,17.3,99,99
2021,8,15,10,50,290,4.9,6,99,99,99,999,1014.5,19.1,21,17.2,99,99
2021,8,15,11,0,285,5,6.4,99,99,99,999,1014.2,19.2,21,17.3,99,99
2021,8,15,11,10,290,5.3,6.6,99,99,99,999,1014.2,19.1,21,17.2,99,99
2021,8,15,11,20,295,4.8,5.9,99,99,99,999,1014.4,19,21,17.1,99,99
2021,8,15,11,30,301,4.7,6.4,99,99,99,999,1014.5,19,21.3,17,99,99
2021,8,15,11,40,305,4.7,6,1.32,13.79,6.44,216,1014.5,18.9,21.3,16.9,99,99
2021,8,15,11,50,311,4.1,5.6,99,99,99,999,1014.6,19,21.3,17.1,99,99
2021,8,15,12,0,312,4.2,5.6,99,99,99,999,1014.5,18.9,21.2,16.9,99,99
2021,8,15,12,10,302,4.3,5.4,99,99,99,999,1014.1,19,21.3,17,99,99
2021,8,15,12,20,294,4.3,5.4,99,99,99,999,1013.8,18.9,21.3,16.9,99,99
2021,8,15,12,30,293,4.4,6.1,99,99,99,999,1013.7,19,21.3,17,99,99
2021,8,15,12,40,283,5.6,6.8,1.31,12.9,6.45,192,1013.7,18.9,21.3,16.9,99,99
2021,8,15,12,50,280,5.4,6.6,99,99,99,999,1014.1,19,21.3,17,99,99
2021,8,15,13,0,297,4.7,5.8,99,99,99,999,1014.5,19,21.3,17,99,99
2021,8,15,13,10,303,4,5.6,99,99,99,999,1014.7,18.9,21.3,16.8,99,99
2021,8,15,13,20,308,3.2,4.7,99,99,99,999,1014.5,19,21.2,17,99,99
2021,8,15,13,30,308,3.4,4.6,99,99,99,999,1014.6,19.1,21.2,17.1,99,99
2021,8,15,13,40,299,4,5.2,1.32,12.9,6.37,176,1014.5,19,21.2,17,99,99
2021,8,15,13,50,293,4.4,6,99,99,99,999,1014.5,19.1,21.2,17.1,99,99
2021,8,15,14,0,291,5.2,6.2,99,99,99,999,1014.5,19,21.2,17,99,99
2021,8,15,14,10,295,5,6.1,99,99,99,999,1014.5,19,21.2,17,99,99
2021,8,15,14,20,297,5.1,6.3,99,99,99,999,1014.5,19,21.2,17,99,99
2021,8,15,14,30,296,4.5,6,99,99,99,999,1014.7,19,21.2,17,99,99
2021,8,15,14,40,294,4.1,5.4,1.33,13.79,6.29,190,1014.7,19,21.2,17,99,99
2021,8,15,14,50,292,3.9,4.9,99,99,99,999,1014.6,19.1,21.2,17,99,99
2021,8,15,15,0,290,4,5,99,99,99,999,1014.5,19,21.2,16.8,99,99
2021,8,15,15,10,288,3.9,5.3,99,99,99,999,1014.6,19,21.2,16.8,99,99
2021,8,15,15,20,291,3.2,4.1,99,99,99,999,1014.8,19.1,21.3,16.9,99,99
2021,8,15,15,30,287,3.1,4.5,99,99,99,999,1014.7,19.1,21.3,16.9,99,99
2021,8,15,15,40,278,2.8,3.9,1.31,12.9,6.72,194,1014.7,19.1,21.2,16.9,99,99
2021,8,15,15,50,267,3,4.2,99,99,99,999,1014.6,19.1,21.2,16.8,99,99
2021,8,15,16,0,262,3.1,4.4,99,99,99,999,1014.6,19.1,21.2,16.9,99,99
2021,8,15,16,10,268,2.9,4,99,99,99,999,1014.7,19.2,21.3,16.9,99,99
2021,8,15,16,20,275,2.9,3.9,99,99,99,999,1014.6,19.2,21.3,16.9,99,99
2021,8,15,16,30,274,2.6,3.8,99,99,99,999,1014.8,19.2,21.3,16.9,99,99
2021,8,15,16,40,281,2.6,3.5,1.38,12.9,7.18,180,1014.7,19.2,21.3,16.9,99,99
2021,8,15,16,50,281,2.7,3.4,99,99,99,999,1014.7,19.1,21.3,16.7,99,99
2021,8,15,17,0,284,3.2,4.6,99,99,99,999,1014.6,19.2,21.3,16.9,99,99
2021,8,15,17,10,286,3.2,4.1,99,99,99,999,1014.5,19.2,21.3,16.8,99,99
2021,8,15,17,20,288,3.9,4.8,99,99,99,999,1014.5,19.3,21.3,16.9,99,99
2021,8,15,17,30,286,3.8,4.8,99,99,99,999,1014.7,19.3,21.4,16.9,99,99
2021,8,15,17,40,291,3.9,4.8,1.17,13.79,6.72,192,1014.7,19.2,21.4,16.7,99,99
2021,8,15,17,50,297,3.6,4.7,99,99,99,999,1014.8,19.2,21.4,16.7,99,99
2021,8,15,18,0,293,3.6,5,99,99,99,999,1014.7,19.2,21.4,16.7,99,99
2021,8,15,18,10,287,3.8,4.8,99,99,99,999,1014.7,19.2,21.5,16.6,99,99
2021,8,15,18,20,293,3.9,4.9,99,99,99,999,1014.4,19.2,21.5,16.6,99,99
2021,8,15,18,30,286,4.3,5.6,99,99,99,999,1014.2,19.2,21.5,16.6,99,99
2021,8,15,18,40,286,4.6,5.4,1.01,13.79,6.22,210,1014.2,19.2,21.5,16.7,99,99
2021,8,15,18,50,286,4.3,5.5,99,99,99,999,1014.2,19.2,21.5,16.7,99,99
2021,8,15,19,0,286,4.2,5.3,99,99,99,999,1014.2,19.2,21.5,16.7,99,99
2021,8,15,19,10,289,4.3,5.3,99,99,99,999,1014,19.2,21.5,16.6,99,99
2021,8,15,19,20,286,4.3,5.5,99,99,99,999,1014,19.2,21.5,16.6,99,99
2021,8,15,19,30,283,4.4,5.4,99,99,99,999,1013.8,19.3,21.5,16.7,99,99
2021,8,15,19,40,279,5.3,6.8,1.08,12.12,6.77,189,1013.5,19.3,21.5,16.8,99,99
2021,8,15,19,50,277,5.6,6.6,99,99,99,999,1013.2,19.2,21.6,16.7,99,99
2021,8,15,20,0,280,5.7,6.8,99,99,99,999,1013.1,19.3,21.6,16.8,99,99
2021,8,15,20,10,274,5.5,6.9,99,99,99,999,1012.8,19.3,21.6,16.9,99,99
2021,8,15,20,20,270,5.9,7,99,99,99,999,1012.7,19.3,21.6,16.9,99,99
2021,8,15,20,30,274,5.9,7.3,99,99,99,999,1012.5,19.2,21.5,16.7,99,99
2021,8,15,20,40,269,6.1,7.4,1.09,12.9,6.59,190,1012.5,19.3,21.5,16.9,99,99
2021,8,15,20,50,274,5.1,6.5,99,99,99,999,1012.6,19.3,21.5,16.8,99,99
2021,8,15,21,0,279,4.4,5.8,99,99,99,999,1012.8,19.4,21.5,16.9,99,99
2021,8,15,21,10,290,4.1,5.5,99,99,99,999,1012.7,19.4,21.5,16.9,99,99
2021,8,15,21,20,291,4.1,5.4,99,99,99,999,1012.6,19.3,21.5,16.8,99,99
2021,8,15,21,30,285,4.3,5.3,99,99,99,999,1012.5,19.4,21.6,16.9,99,99
2021,8,15,21,40,286,3.6,4.7,1.17,12.12,6.57,184,1012.4,19.4,21.6,16.9,99,99
2021,8,15,21,50,281,4,5.3,99,99,99,999,1012.2,19.4,21.6,16.8,99,99
2021,8,15,22,0,280,4.5,5.6,99,99,99,999,1012,19.4,21.7,16.9,99,99
2021,8,15,22,10,280,4.6,5.6,99,99,99,999,1011.8,19.4,21.7,16.9,99,99
2021,8,15,22,20,283,5.1,6.3,99,99,99,999,1011.6,19.4,21.7,16.9,99,99
2021,8,15,22,30,275,5.4,6.6,99,99,99,999,1011.6,19.4,21.7,17.1,99,99
2021,8,15,22,40,279,5.1,6.5,1.12,12.12,6.2,183,1011.5,19.5,21.7,17.2,99,99
2021,8,15,22,50,275,5.5,6.8,99,99,99,999,1011.4,19.4,21.7,17.1,99,99
2021,8,15,23,0,278,5.2,6.4,99,99,99,999,1011.5,19.4,21.7,17.2,99,99
2021,8,15,23,10,280,5.5,6.8,99,99,99,999,1011.4,19.4,21.7,17.1,99,99
2021,8,15,23,20,282,5.2,6.4,99,99,99,999,1011.4,19.4,21.7,17.1,99,99
2021,8,15,23,30,282,5.1,6.3,99,99,99,999,1011.4,19.5,21.7,17.2,99,99
2021,8,15,23,40,282,5.2,6.4,1.09,12.12,6.12,185,1011.3,19.5,21.7,17.3,99,99
2021,8,15,23,50,287,5.1,6.4,99,99,99,999,1011.4,19.5,21.7,17.3,99,99
2021,8,16,0,0,286,5.1,6.3,99,99,99,999,1011.3,19.5,999,17.4,99,99
2021,8,16,0,10,286,4.9,6.2,99,99,99,999,1011.1,19.5,21.7,17.3,99,99
2021,8,16,0,20,286,4.8,6,99,99,99,999,1011.1,19.5,21.6,17.3,99,99
2021,8,16,0,30,281,4.3,5.3,99,99,99,999,1011.1,19.6,21.5,17.5,99,99
2021,8,16,0,40,280,4.2,5.1,1.1,12.12,5.83,177,1011,19.6,21.5,17.4,99,99
2021,8,16,0,50,281,4.5,5.6,99,99,99,999,1010.7,19.6,21.5,17.4,99,99
2021,8,16,1,0,282,4.7,5.8,99,99,99,999,1010.6,19.7,21.5,17.6,99,99
2021,8,16,1,10,286,4.5,5.8,99,99,99,999,1010.7,19.6,21.5,17.5,99,99
2021,8,16,1,20,281,4.4,5.3,99,99,99,999,1010.3,19.6,21.4,17.5,99,99
2021,8,16,1,30,286,3.9,5.3,99,99,99,999,1010.7,19.7,21.4,17.6,99,99
2021,8,16,1,40,285,4,5.3,1.23,12.12,6.56,171,1010.4,19.6,21.4,17.5,99,99
2021,8,16,1,50,284,4.1,5,99,99,99,999,1010.4,19.7,21.3,17.6,99,99
2021,8,16,2,0,290,3.2,5.1,99,99,99,999,1011,19.8,21.3,17.6,99,99
2021,8,16,2,10,299,2.4,3.4,99,99,99,999,1011.1,19.8,21.3,17.7,99,99
2021,8,16,2,20,303,2,2.9,99,99,99,999,1011,19.8,21.3,17.7,99,99
2021,8,16,2,30,303,2.4,3.5,99,99,99,999,1011,19.8,21.4,17.8,99,99
2021,8,16,2,40,304,2.7,3.8,1.25,12.12,6.82,168,1011,19.8,21.4,17.8,99,99
2021,8,16,2,50,299,2.4,3.3,99,99,99,999,1011,19.8,21.4,17.8,99,99
2021,8,16,3,0,284,2.4,3.5,99,99,99,999,1011,19.8,21.4,17.8,99,99
2021,8,16,3,10,295,2.4,3.3,99,99,99,999,1011,19.8,21.3,17.8,99,99
2021,8,16,3,20,288,2.7,3.5,99,99,99,999,1011,19.8,21.2,17.8,99,99
2021,8,16,3,30,300,2.5,3.5,99,99,99,999,1011.2,19.9,21.3,18,99,99
2021,8,16,3,40,300,2.2,3,1.21,13.79,6.9,194,1011.3,19.9,21.3,17.9,99,99
2021,8,16,3,50,292,2.2,3.2,99,99,99,999,1011.2,19.9,21.3,18,99,99
2021,8,16,4,0,291,2.9,3.5,99,99,99,999,1011.2,20,21.4,18.1,99,99
2021,8,16,4,10,289,3.2,4.1,99,99,99,999,1011.2,19.9,21.4,18,99,99
2021,8,16,4,20,289,3.3,4.1,99,99,99,999,1011.1,19.9,21.4,18,99,99
2021,8,16,4,30,278,3.3,4.3,99,99,99,999,1011,19.8,21.3,17.9,99,99
2021,8,16,4,40,287,3.1,4.4,1.04,12.9,6,209,1011.1,19.9,21.3,18.1,99,99
2021,8,16,4,50,297,3.6,4.4,99,99,99,999,1011,19.9,21.2,18.1,99,99
2021,8,16,5,0,293,3.7,4.8,99,99,99,999,1010.9,19.9,21.2,18.1,99,99
2021,8,16,5,10,292,3.7,4.6,99,99,99,999,1010.9,19.9,21.3,18.2,99,99
2021,8,16,5,20,296,3.6,4.5,99,99,99,999,1010.8,19.9,21.4,18.2,99,99
2021,8,16,5,30,296,3.8,4.9,99,99,99,999,1010.7,19.8,21.5,18.1,99,99
2021,8,16,5,40,294,3.5,4.3,1.08,12.12,6.28,198,1010.9,19.8,21.6,18.1,99,99
2021,8,16,5,50,287,2.9,3.9,99,99,99,999,1010.9,19.8,21.6,18.1,99,99
2021,8,16,6,0,291,2.9,3.7,99,99,99,999,1010.7,19.8,21.7,18.1,99,99
2021,8,16,6,10,287,3.3,4.5,99,99,99,999,1010.7,19.8,21.7,18.2,99,99
2021,8,16,6,20,298,2.8,4,99,99,99,999,1010.8,19.7,22,18,99,99
2021,8,16,6,30,287,2.7,3.7,99,99,99,999,1010.6,19.8,22.1,18.2,99,99
2021,8,16,6,40,269,2.8,4,1.1,13.79,6.19,206,1010.6,19.8,22.2,18.2,99,99
2021,8,16,6,50,281,2.1,3.3,99,99,99,999,1010.9,19.8,22.2,18.2,99,99
2021,8,16,7,0,286,2,3,99,99,99,999,1010.7,19.7,22.2,18.1,99,99
2021,8,16,7,10,263,1.9,3.3,99,99,99,999,1010.6,19.7,22.3,18.1,99,99
2021,8,16,7,20,254,1.7,2.7,99,99,99,999,1010.6,19.7,22.3,18.1,99,99
2021,8,16,7,30,249,1.7,2.7,99,99,99,999,1010.6,19.6,22.4,18,99,99
2021,8,16,7,40,252,1.8,2.8,1.06,11.43,6.11,179,1010.4,19.7,22.4,18.1,99,99
2021,8,16,7,50,249,2.1,3,99,99,99,999,1010.3,19.6,22.4,18,99,99
2021,8,16,8,0,248,2.4,3.8,99,99,99,999,1010.1,19.7,22.4,18.1,99,99
2021,8,16,8,10,255,2.5,3.8,99,99,99,999,1010,19.7,22.4,18.1,99,99
2021,8,16,8,20,244,2.5,3.4,99,99,99,999,1009.8,19.7,22.4,18.1,99,99
2021,8,16,8,30,259,2.7,3.9,99,99,99,999,1009.8,19.6,22.4,17.9,99,99
2021,8,16,8,40,248,2.8,3.8,1.08,12.12,6.33,200,1009.6,19.7,22.3,18.1,99,99
2021,8,16,8,50,256,2.8,4,99,99,99,999,1009.6,19.6,22.4,17.9,99,99
2021,8,16,9,0,254,2.6,3.7,99,99,99,999,1009.6,19.6,22.4,17.9,99,99
2021,8,16,9,10,273,2.7,3.8,99,99,99,999,1009.6,19.6,22.4,18,99,99
2021,8,16,9,20,265,2.8,4.1,99,99,99,999,1009.5,19.6,22.4,17.9,99,99
2021,8,16,9,30,264,2.6,3.8,99,99,99,999,1009.4,19.6,22.4,17.9,99,99
2021,8,16,9,40,286,2.1,3.4,1.12,11.43,6.65,160,1009.4,19.5,22.4,17.7,99,99
2021,8,16,9,50,275,2,3,99,99,99,999,1009.4,19.5,22.4,17.7,99,99
2021,8,16,10,0,256,1.6,2.4,99,99,99,999,1009.3,19.6,22.4,17.7,99,99
2021,8,16,10,10,264,1.8,2.7,99,99,99,999,1009.3,19.6,22.4,17.7,99,99
2021,8,16,10,20,272,2.1,3.3,99,99,99,999,1009.2,19.6,22.4,17.7,99,99
2021,8,16,10,30,300,2,3,99,99,99,999,1009.2,19.7,22.4,17.8,99,99
2021,8,16,10,40,290,2.2,3.3,1.21,13.79,6.9,200,1009.2,19.6,22.4,17.6,99,99
2021,8,16,10,50,283,2.2,3.4,99,99,99,999,1009.1,19.7,22.4,17.7,99,99
2021,8,16,11,0,272,2.4,3.5,99,99,99,999,1009.1,19.6,22.4,17.6,99,99
2021,8,16,11,10,280,2.2,3.2,99,99,99,999,1009,19.6,22.3,17.6,99,99
2021,8,16,11,20,252,1.7,2.4,99,99,99,999,1009.2,19.6,22.3,17.5,99,99
2021,8,16,11,30,244,1.7,2.8,99,99,99,999,1009.4,19.7,22.3,17.6,99,99
2021,8,16,11,40,241,1.6,2.4,1.14,12.9,6.67,191,1009.3,19.7,22.3,17.7,99,99
2021,8,16,11,50,226,1.6,2.8,99,99,99,999,1009.6,19.7,22.2,17.6,99,99
