Beach_ID,Beach_Name,Latitude,Longitude,Sunrise,Sunset,Weather_Description,Temperature,Water_Temperature,Cloud_Cover,Wind_Speed,Wave_Height
124,Malibu Lagoon State Beach,34.03397257,-118.6803286,06:27 AM,04:50 PM,Clear,61,58,0,6,1.3
125,Topanga State Beach,34.07308175,-118.5913072,06:27 AM,04:50 PM,Clear,61,58,0,6,1.3
126,Will Rogers State Beach,34.03695749,-118.5375772,06:27 AM,04:50 PM,Clear,61,58,0,6,1.3
127,Santa Monica State Beach,34.01453645,-118.5023759,06:27 AM,04:50 PM,Clear,61,58,0,6,1.3
128,Venice City Beach,33.97918361,-118.469256,06:27 AM,04:49 PM,Clear,61,58,0,6,1.3
129,Playa Del Rey,33.953557,-118.4489999,06:27 AM,04:49 PM,Clear,61,58,0,6,1.3
130,Dockweiler State Beach,33.93020159,-118.4361253,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
131,El Porto Beach,33.90327605,-118.4218,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
132,Manhattan Beach County Park,33.90186877,-118.4213709,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
133,Hermosa City Beach,33.86262759,-118.4029938,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
134,Redondo Beach State Park,33.8702527,-118.4056974,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
135,RAT Beach,33.80419646,-118.3947961,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
136,Torrance County Beach,33.81375651,-118.3917316,06:27 AM,04:50 PM,Clear,62,59,0,5,2.0
137,Royal Palms State Beach,33.72059658,-118.3280213,06:26 AM,04:49 PM,Clear,62,59,0,5,2.0
138,Cabrillo Beach Park,33.71624105,-118.3182366,06:26 AM,04:49 PM,Clear,62,59,0,5,2.0
139,Los Alamitos Bay (Long Beach),33.74966979,-118.1154674,06:25 AM,04:49 PM,Clear,63,59,0,19,2.3
140,Mother's Beach (Long Beach),33.75832864,-118.1198392,06:25 AM,04:49 PM,Clear,63,59,0,19,2.3
141,Seal Beach,33.73288587,-118.0944039,06:25 AM,04:48 PM,Clear,63,59,0,22,2.3
142,Surfside Beach,28.95797697,-95.27664486,06:45 AM,05:27 PM,Overcast,48,71,100,19,2.3
143,Sunset Beach,33.87633524,-78.49002885,06:47 AM,05:10 PM,Overcast,56,67,100,13,3.3
144,Bolsa Chica State Beach,33.69949298,-118.0506696,06:25 AM,04:48 PM,Clear,63,59,0,22,2.3
145,Huntington City Beach,33.6556063,-118.0027792,06:25 AM,04:48 PM,Clear,63,59,0,22,2.3
146,Huntington State Beach,33.63838381,-117.9741486,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
147,Santa Ana River County Beach,33.62579683,-117.9515567,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
148,Newport Municipal Beach,33.60645254,-117.9260873,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
149,Balboa Beach,33.60304736,-117.9113882,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
150,West Jetty View Park,33.595343,-117.8830937,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
151,Bayside Drive County Beach,33.60680874,-117.8844751,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
